S,T,Magnitude,X,Y,Temperature
36,98,0.127501093,0.9579778,-0.2868422,0.7708333
37,98,0.067501093,0.8733559,-0.4870825,0.768793
38,98,0.062369708,0.9427751,-0.3334292,0.7660153
39,98,0.062369708,0.9319633,-0.3625527,0.7606609
40,98,0.067972552,0.9882329,-0.1529567,0.7620402
41,98,0.047972552,0.7869533,-0.6170126,0.7721744
42,98,0.054067127,0.7646919,-0.6443961,0.7762835
43,98,0.054067127,0.9559959,-0.2933799,0.7734866
44,98,0.053057821,0.9659944,-0.2585629,0.770115
45,98,0.053057821,0.9257704,0.3780862,0.7638889
46,98,0.04238723,0.9825057,-0.1862323,0.7688793
47,98,0.08238723,0.8954556,-0.4451508,0.778046
48,98,0.033138251,0.9791202,0.2032823,0.7563602
49,98,0.033138251,0.2128424,-0.9770865,0.7613697
50,98,0.014318809,0.8591789,-0.5116753,0.7641091
51,98,0.054318809,0.9008083,-0.434217,0.779521
52,98,0.035640615,0.7103867,0.7038116,0.79159
53,98,0.035640615,0.8931643,-0.4497305,0.7799138
54,98,0.005891212,0.0140685,-0.9999011,0.7807184
55,98,0.025891212,0.9999512,0.0098799,0.7889272
56,98,0.039431059,0.998602,-0.0528576,0.7826437
57,98,0.059431059,0.9863721,-0.16453,0.7980268
58,98,0.055806711,0.966522,-0.2565836,0.7999521
59,98,0.035806711,0.9893552,-0.1455209,0.8062452
60,98,0.08591094,0.8323533,-0.5542454,0.8045785
61,98,0.04591094,0.6794255,0.7337446,0.8014463
62,98,0.086482772,0.8732105,0.4873432,0.8099712
63,98,0.066482772,0.9789881,0.2039172,0.8211303
64,98,0.025662968,0.6856652,0.7279171,0.8268774
65,98,0.065662968,0.9026759,-0.4303211,0.8354118
66,98,0.058560025,0.9879414,0.1548283,0.8475288
67,98,0.058560025,0.8272099,0.561893,0.853544
68,98,0.028234466,-0.971716,-0.2361525,0.8470402
69,98,0.108234466,0.2813438,0.959607,0.842931
70,98,0.064663248,-0.6327392,0.774365,0.8393678
71,98,0.064663248,0.7019976,0.7121793,0.8493295
72,98,0.119422594,0.9999033,-0.0139083,0.8437835
73,98,0.139422594,0.9941828,0.1077061,0.8650957
74,98,0.081028629,0.5968333,-0.8023652,0.8877298
83,98,0,0,0,0.8800575
84,98,0.371656554,-0.7596959,0.6502785,0.8907567
85,98,0.611656554,-0.8321729,-0.5545162,0.8990996
86,98,0.209885066,-0.7087646,-0.7054451,0.898659
87,98,0,0,0,0.8924521
88,98,0,0,0,0.8946264
89,98,0,0,0,0.906523
93,98,0.408179669,0.2342882,-0.9721672,0.9039081
94,98,0.171998668,0.8576639,-0.5142106,0.9106417
95,98,0.091998668,0.9197167,0.3925827,0.9129406
96,98,0.107990053,0.5146556,-0.857397,0.9033908
97,98,0.047990053,0.9943112,0.1065147,0.9080364
98,98,0.065173461,0.9264414,-0.376439,0.9132471
99,98,0.105173461,0.2499286,0.9682643,0.9139176
100,98,0.093902023,-0.1070961,-0.9942487,0.9134195
101,98,0.133902023,-0.0813809,-0.9966831,0.9209674
102,98,0.102303951,0.229979,-0.9731956,0.9332567
106,98,0.376249299,-0.7090586,-0.7051496,0.8945115
107,98,0,0,0,0.8942816
108,98,0,0,0,0.8875766
109,98,0,0,0,0.8863697
110,98,0.063446049,0.6768706,-0.736102,0.8886494
111,98,0.123446049,0.9699552,-0.2432835,0.8893103
112,98,0.107255057,0.9804624,-0.1967067,0.8847318
113,98,0.087255057,0.9995306,0.0306353,0.8853735
114,98,0.114974548,0.7958231,-0.6055292,0.883841
115,98,0.114974548,0.9330356,-0.3597841,0.8779215
116,98,0.093532886,0.9501022,-0.3119389,0.8816379
117,98,0.073532886,0.9138567,-0.4060368,0.87818
118,98,0.074877941,0.8808321,-0.4734288,0.8767624
119,98,0.034877941,0.5635679,-0.8260697,0.8761207
120,98,0.05614788,0.7375195,-0.6753258,0.8726053
121,98,0.05614788,0.8773183,-0.479909,0.8677107
122,98,0.026566255,0.9419015,-0.3358891,0.8650862
123,98,0.066566255,0.61254,-0.7904396,0.8621551
124,98,0.046309095,0.6639321,-0.7477928,0.8621072
125,98,0.066309095,0.5024233,-0.8646218,0.8547797
126,98,0.015809437,0.7349502,-0.678121,0.8526724
127,98,0.035809437,0.3364874,-0.9416879,0.8514847
128,98,0.040045192,0.723499,-0.6903254,0.8577203
129,98,0.040045192,0.9432465,-0.3320933,0.8528065
130,98,0.059327514,0.9528278,-0.3035116,0.8504885
131,98,0.039327514,0.7530051,-0.6580147,0.8481417
132,98,0.069091512,0.9186931,-0.3949721,0.837749
133,98,0.089091512,0.8474535,-0.5308697,0.8290805
134,98,0.034156446,0.9680548,-0.2507389,0.8308812
135,98,0.034156446,0.945852,-0.3245983,0.8316666
136,98,0.06190713,0.7054532,-0.7087565,0.8345019
137,98,0.02190713,-0.1559833,-0.9877597,0.8269827
138,98,0.048481192,0.5366031,-0.8438348,0.8149904
139,98,0.048481192,0.8138387,-0.5810909,0.8082471
140,98,0.036923078,0.8450179,-0.5347381,0.804521
141,98,0.076923078,0.6824303,-0.7309507,0.7989942
142,98,0.022490244,0.8071997,-0.5902784,0.8024042
143,98,0.062490244,0.9392335,-0.3432788,0.800182
144,98,0.057712528,0.9658265,0.2591897,0.7980939
145,98,0.057712528,0.9042464,-0.4270109,0.7952011
146,98,0.086804516,0.9731311,-0.230252,0.7922222
147,98,0.086804516,0.9921324,-0.1251931,0.7894636
148,98,0.062882889,0.8778849,-0.4788717,0.7905939
149,98,0.102882889,0.9788254,-0.2046966,0.790067
150,98,0.092610608,0.9985153,-0.054472,0.7862931
151,98,0.092610608,0.9992239,0.0393894,0.7849713
152,98,0.063612737,0.9672984,-0.253641,0.7854214
153,98,0.063612737,0.9528043,-0.3035853,0.7858046
154,98,0.091118165,0.9906943,-0.1361061,0.7844636
155,98,0.071118165,0.9964304,-0.0844184,0.7830651
156,98,0.079348768,0.9993343,0.0364823,0.7771934
157,98,0.079348768,0.9871663,-0.1596958,0.7645593
158,98,0.098046045,0.9978463,0.0655952,0.7505172
159,98,0.138046045,0.9669968,0.2547884,0.7544348
160,98,0.143446166,0.9952679,0.0971694,0.7557279
161,98,0.123446166,0.9836465,0.1801102,0.7792816
162,98,0.165186556,0.7673136,-0.6412721,0.7545498
163,98,0,0,0,0.7736877
217,98,0,0,0,0.927864
218,98,0,0,0,0.936159
219,98,0,0,0,0.9351149
220,98,0,0,0,0.9304693
0,97,0.069843714,0.5589918,-0.8291732,0.8760632
1,97,0.049843714,0.4845974,-0.8747373,0.8732759
2,97,0.056863542,0.335179,-0.9421545,0.8753831
3,97,0.076863542,-0.010063,-0.9999494,0.8713697
4,97,0.045416258,0.1432212,-0.9896907,0.87409
5,97,0.005416258,-0.9691265,-0.2465641,0.8683333
6,97,0.039954599,0.8741307,-0.4856909,0.8609866
7,97,0.059954599,0.8790024,-0.4768174,0.8599425
8,97,0.029093638,0.9810421,-0.1937945,0.8610919
9,97,0.069093638,-0.1345796,-0.9909028,0.8644636
10,97,0.077426543,-0.3806904,-0.9247026,0.8594732
11,97,0.057426543,-0.3521104,-0.9359584,0.8583716
12,97,0.078571448,-0.201948,-0.9793962,0.8581705
13,97,0.058571448,0.3369162,-0.9415346,0.8547988
14,97,0.02591561,0.7236907,-0.6901244,0.8530364
15,97,0.06591561,0.5804194,-0.8143178,0.8541762
16,97,0.070109931,0.9395607,-0.3423823,0.8511973
17,97,0.110109931,0.9235982,-0.3833619,0.8475958
18,97,0.080659725,0.997064,-0.0765732,0.8492816
19,97,0.040659725,0.7499769,-0.661464,0.8485249
20,97,0.055544557,0.9100114,-0.4145832,0.8443582
21,97,0.035544557,0.7167516,-0.6973286,0.8369827
22,97,0.155388172,0.9831903,-0.1825836,0.8298467
23,97,0.375388172,0.8430189,0.5378839,0.8319636
25,97,0.092076998,0.9756197,-0.2194678,0.8145593
26,97,0.098147766,0.921442,-0.388516,0.8122893
27,97,0.118147766,0.976739,-0.2144317,0.8073371
28,97,0.15233005,0.9624496,-0.2714606,0.804272
29,97,0.11233005,0.9884643,-0.1514539,0.800546
30,97,0.135403524,0.9403191,-0.340294,0.7924904
31,97,0.155403524,0.9995977,0.0283613,0.7916475
32,97,0.145145655,0.9979118,0.0645922,0.7904214
33,97,0.105145655,0.9645732,-0.2638154,0.7866954
34,97,0.124247518,0.9086978,-0.4174545,0.7861686
35,97,0.084247518,0.872803,-0.4880726,0.7816379
36,97,0.119207542,0.9290665,-0.3699127,0.7826149
37,97,0.099207542,0.9520748,-0.3058653,0.7839367
38,97,0.133327824,0.999661,-0.0260363,0.7755939
39,97,0.133327824,0.9880893,-0.1538816,0.7708812
40,97,0.116333436,0.97753,-0.2107965,0.7755843
41,97,0.096333436,0.9900506,-0.1407117,0.7833812
42,97,0.108258003,0.9119534,-0.4102938,0.7917241
43,97,0.068258003,0.6701249,-0.7422484,0.7968582
44,97,0.034494156,0.794425,-0.6073623,0.7758525
45,97,0.054494156,0.9293968,-0.3690821,0.7756801
46,97,0.043490266,0.993544,-0.1134472,0.7923658
47,97,0.043490266,0.7427468,-0.6695725,0.7958333
48,97,0.060345399,0.7360675,-0.6769081,0.7877107
49,97,0.120345399,0.9584098,-0.2853957,0.7772509
50,97,0.093420475,0.7772438,-0.6291996,0.7848467
51,97,0.073420475,0.8823644,-0.4705667,0.7899042
52,97,0.097346296,0.9595401,0.2815719,0.7962452
53,97,0.057346296,0.9671526,-0.2541964,0.8064368
54,97,0.084610907,0.9303966,-0.3665546,0.8138697
55,97,0.044610907,0.9974864,-0.0708583,0.8017529
56,97,0.029111155,0.5691227,0.8222526,0.8021935
57,97,0.049111155,0.9593678,-0.2821585,0.8128831
58,97,0.06765879,0.9340075,-0.3572533,0.8000191
59,97,0.02765879,0.9461328,-0.3237789,0.8135632
60,97,0.062876277,0.7947035,-0.6069978,0.828544
61,97,0.062876277,0.9983345,0.0576905,0.8344827
62,97,0.042080522,0.5870157,-0.8095755,0.8332567
63,97,0.022080522,0.9998888,-0.0149128,0.8353353
64,97,0.026997429,0.2493814,0.9684054,0.8373371
65,97,0.026997429,-0.9371658,-0.3488843,0.8485824
66,97,0.045137822,-0.9828428,-0.1844451,0.8440229
67,97,0.025137822,0.9786842,-0.205371,0.8559387
68,97,0.067045078,0.748824,0.6627689,0.8518295
69,97,0.047045078,0.6551548,-0.7554947,0.8464559
70,97,0.102329715,0.6663643,0.7456263,0.8369827
71,97,0.082329715,-0.5351331,0.8447678,0.8444157
72,97,0.02935531,-0.6248822,0.7807191,0.8463027
73,97,0.06935531,-0.7310385,0.6823362,0.8684099
74,97,0.088992831,-0.989402,-0.1452023,0.8776245
75,97,0.088992831,-0.9730542,0.2305763,0.887385
84,97,0,0,0,0.8772509
85,97,0,0,0,0.8863697
86,97,0,0,0,0.8916187
87,97,0,0,0,0.8875862
88,97,0,0,0,0.8920211
93,97,0.384297414,0.8891613,-0.4575939,0.9043678
94,97,0.433326644,0.9655405,-0.2602528,0.9075574
95,97,0.413326644,0.9918388,-0.1274986,0.9098563
96,97,0.402650015,0.967654,-0.2522808,0.9021456
97,97,0.302650015,0.9437287,-0.3307206,0.9014655
98,97,0.141350296,0.6731755,-0.7394828,0.9040709
99,97,0.061350296,0.9983088,0.0581327,0.9018678
100,97,0.085686255,-0.5453942,-0.8381797,0.9050096
101,97,0.125686255,0.1669132,-0.9859716,0.9107567
102,97,0,0,0,0.9095977
103,97,0.062344076,-0.4910988,0.8711039,0.9057854
104,97,0.081157924,-0.9080474,-0.4188674,0.9098946
105,97,0,0,0,0.8992337
106,97,0,0,0,0.9177586
111,97,0.033451018,0.2626528,0.9648904,0.8885919
112,97,0.09186794,-0.1786445,-0.9839137,0.8888889
113,97,0,0,0,0.8902203
114,97,0.031812128,0.3365579,-0.9416628,0.885795
115,97,0.091812128,0.8326576,0.5537882,0.8796169
116,97,0.065159945,0.5846623,-0.8112768,0.8808142
117,97,0.085159945,0.6819873,-0.731364,0.8786973
118,97,0.052525282,0.820177,-0.5721099,0.8770115
119,97,0.072525282,0.2937486,-0.9558827,0.8741283
120,97,0.024712751,0.7550766,-0.6556366,0.8729214
121,97,0.064712751,0.8500036,-0.5267769,0.8647031
122,97,0.053071665,0.9893755,-0.1453825,0.8664272
123,97,0.053071665,0.947437,-0.3199422,0.8636877
124,97,0.104467615,0.9308307,-0.3654508,0.8670594
125,97,0.084467615,0.6350632,-0.7724602,0.8639942
126,97,0.075140735,0.9361417,-0.3516231,0.8566762
127,97,0.075140735,0.893633,-0.4487984,0.849454
128,97,0.06253116,0.9976317,-0.0687816,0.860862
129,97,0.06253116,0.8873007,-0.4611914,0.8589464
130,97,0.062214739,0.8990904,-0.437763,0.8537356
131,97,0.082214739,0.9111068,-0.4121703,0.8468199
132,97,0.045182545,0.9678445,-0.2515494,0.8422605
133,97,0.105182545,0.8964152,-0.4432154,0.8328161
134,97,0.102235461,0.9605359,-0.2781559,0.8271743
135,97,0.082235461,0.9989465,-0.0458891,0.8312931
136,97,0.073243532,0.7477703,-0.6639575,0.8309004
137,97,0.053243532,0.9729277,-0.2311094,0.8190804
138,97,0.038202334,0.9967813,-0.0801684,0.8131896
139,97,0.058202334,0.9998015,0.0199262,0.805364
140,97,0.075664341,0.9749389,-0.2224727,0.8074904
141,97,0.075664341,0.9168211,-0.3992981,0.8039559
142,97,0.043897363,0.9264228,-0.3764849,0.8027969
143,97,0.043897363,0.9841217,0.1774951,0.8014942
144,97,0.058594094,0.9831121,-0.1830045,0.7984291
145,97,0.078594094,0.9810066,-0.1939742,0.7937644
146,97,0.05680795,0.937452,-0.3481146,0.7941379
147,97,0.07680795,0.992732,-0.1203454,0.7992337
148,97,0.063491664,0.9389606,-0.3440246,0.7971935
149,97,0.043491664,0.9986858,0.0512509,0.7937452
150,97,0.041323215,0.7233406,-0.6904914,0.7923754
151,97,0.061323215,0.9875541,-0.1572795,0.7967433
152,97,0.071252355,0.9817991,-0.1899224,0.7938984
153,97,0.031252355,0.8638508,-0.5037478,0.7896264
154,97,0.110538817,0.8826566,-0.4700185,0.7876245
155,97,0.110538817,0.9985886,0.0531118,0.7822126
156,97,0.187767063,0.9999545,-0.0095431,0.7785919
157,97,0.087767063,0.9993988,-0.0346691,0.7723084
158,97,0.095932586,0.9994959,0.0317468,0.7648563
159,97,0.095932586,0.9997343,-0.0230494,0.7774521
160,97,0.063751426,0.9930498,-0.1176947,0.7901149
161,97,0.063751426,0.9979615,-0.0638195,0.7802203
162,97,0.113672297,0.5675265,-0.8233551,0.8000862
163,97,0.053672297,-0.7061445,-0.7080678,0.8077011
217,97,0,0,0,0.9383812
218,97,0,0,0,0.9387261
219,97,0,0,0,0.9407567
220,97,0,0,0,0.9429597
0,96,0.089843714,0.9003651,-0.4351352,0.8748946
1,96,0.089843714,0.8115342,-0.5843049,0.8713697
2,96,0.076863542,0.7174388,-0.6966215,0.8695785
3,96,0.096863542,0.9188837,-0.3945285,0.8669732
4,96,0.105416258,0.8120253,-0.5836222,0.8691188
5,96,0.085416258,0.9427247,-0.3335718,0.8601149
6,96,0.059954599,0.9741428,-0.225933,0.8575861
7,96,0.059954599,0.9096879,-0.4152926,0.8573372
8,96,0.089093638,0.7559185,-0.6546658,0.8567816
9,96,0.089093638,0.7570599,-0.6533455,0.8585441
10,96,0.077426543,0.8818271,-0.471573,0.8597127
11,96,0.137426543,0.7990927,-0.6012079,0.8550383
12,96,0.138571448,0.9514285,-0.3078697,0.8535057
13,96,0.158571448,0.9479303,-0.3184778,0.853726
14,96,0.16591561,0.9961337,-0.0878505,0.8523754
15,96,0.12591561,0.9365501,-0.3505337,0.8486494
16,96,0.150109931,0.9853422,-0.1705893,0.8452203
17,96,0.190109931,0.9834386,-0.1812415,0.8444445
18,96,0.220659725,0.9977452,0.0671163,0.847682
19,96,0.240659725,0.9999508,0.0099199,0.8457279
20,96,0.295544557,0.9998907,0.0147814,0.8390613
21,96,0.335544557,0.9859175,0.1672322,0.8317337
22,96,0.275388172,0.9999999,0.0003443,0.8277012
23,96,0.135388172,0.9999452,0.0104668,0.817749
24,96,0.112076998,0.962985,-0.2695548,0.8129406
25,96,0.092076998,0.9877489,-0.1560515,0.8158429
26,96,0.098147766,0.9042153,-0.4270768,0.8123084
27,96,0.098147766,0.9432099,-0.3321972,0.8087356
28,96,0.09233005,0.9482616,-0.31749,0.8094732
29,96,0.09233005,0.9085724,-0.4177275,0.8072318
30,96,0.095403524,0.953954,-0.2999531,0.8033237
31,96,0.135403524,0.9999132,-0.0131732,0.7987165
32,96,0.145145655,0.9980956,-0.0616857,0.7960536
33,96,0.125145655,0.9358348,-0.3524391,0.7886398
34,96,0.124247518,0.8833244,-0.4687622,0.7866284
35,96,0.124247518,0.9826323,-0.1855633,0.787203
36,96,0.139207542,0.96784,-0.2515666,0.7945402
37,96,0.159207542,0.9984889,-0.0549542,0.8038793
38,96,0.133327824,0.9975981,-0.0692679,0.8050958
39,96,0.153327824,0.9091493,-0.4164702,0.8061015
40,96,0.136333436,0.982713,-0.1851355,0.7904598
41,96,0.116333436,0.9988492,-0.0479613,0.7845402
42,96,0.108258003,0.9355471,-0.353202,0.7909866
43,96,0.148258003,0.974904,-0.2226256,0.8123659
44,96,0.114494156,0.894942,-0.4461825,0.7983621
45,96,0.114494156,0.9691921,-0.2463059,0.7962069
46,96,0.063490266,0.9962341,-0.086705,0.7938027
47,96,0.103490266,0.9937015,-0.11206,0.7992049
48,96,0.100345399,0.9140947,-0.4055006,0.8142049
49,96,0.080345399,0.8457976,-0.5335039,0.8154023
50,96,0.093420475,0.7902503,-0.6127842,0.8150766
51,96,0.113420475,0.9615925,-0.2744811,0.8120402
52,96,0.097346296,0.9970179,-0.077171,0.8062835
53,96,0.057346296,0.8812542,-0.4726427,0.8149712
54,96,0.084610907,0.675548,-0.7373161,0.8246456
55,96,0.064610907,0.928853,-0.3704486,0.8332663
56,96,0.029111155,0.4968084,0.8678603,0.8382854
57,96,0.009111155,0.9963318,-0.0855746,0.8351628
58,96,0.04765879,0.9474807,-0.3198129,0.8095306
59,96,0.00765879,0.9995946,-0.0284731,0.8109387
60,96,0.062876277,0.9151516,-0.4031099,0.8297988
61,96,0.042876277,0.9356121,-0.3530297,0.8384004
62,96,0.082080522,-0.7131829,-0.700978,0.8337739
63,96,0.042080522,0.0070777,-0.999975,0.834272
64,96,0.046997429,0.1062798,0.9943362,0.8475288
65,96,0.046997429,-0.0418915,-0.9991221,0.8532471
66,96,0.065137822,0.5074062,0.861707,0.8527011
67,96,0.045137822,-0.5800096,-0.8146096,0.8496743
68,96,0.047045078,-0.9988158,0.0486512,0.8510919
69,96,0.047045078,-0.9937067,-0.1120133,0.8446073
70,96,0.042329715,-0.7726552,0.6348259,0.8457566
71,96,0.042329715,0.1297117,-0.9915518,0.8522414
72,96,0.04935531,-0.0661613,0.9978089,0.8639272
73,96,0.08935531,-0.9780257,-0.2084841,0.8718486
74,96,0.068992831,-0.9654226,0.2606899,0.8683142
75,96,0.068992831,-0.8210395,0.5708714,0.8820115
76,96,0.079280453,-0.9672881,0.2536805,0.8867624
85,96,0,0,0,0.8716954
86,96,0,0,0,0.8822318
92,96,0.084297414,-0.9200402,-0.3918241,0.8933716
93,96,0.224297414,0.9751031,-0.2217519,0.895977
94,96,0.213326644,0.9846709,-0.1744228,0.901523
95,96,0.353326644,0.99245,-0.12265,0.8999617
96,96,0.422650015,0.9763243,-0.2163122,0.8992624
97,96,0.502650015,0.9502305,-0.3115476,0.8972509
98,96,0.421350296,0.7141384,-0.7000046,0.8960153
99,96,0.381350296,0.7546252,-0.6561561,0.9021168
100,96,0.205686255,0.5166588,-0.8561914,0.9001819
101,96,0.025686255,-0.9665929,0.2563165,0.9022988
103,96,0.042344076,0.8012833,-0.5982851,0.8933524
104,96,0.041157924,-0.4589116,-0.8884819,0.8967912
105,96,0.041157924,-0.7585541,-0.65161,0.8973467
109,96,0.146231575,0.8317651,-0.5551277,0.8926916
110,96,0.133451018,0.8880761,-0.4596965,0.8894061
112,96,0.13186794,0.9978351,-0.0657656,0.8886685
114,96,0.071812128,0.9877775,0.1558708,0.8866763
115,96,0.071812128,-0.7143176,0.6998217,0.8810344
116,96,0.105159945,-0.4156596,-0.9095203,0.87818
117,96,0.065159945,0.1760392,-0.9843832,0.8768486
118,96,0.132525282,0.0910239,-0.9958487,0.876954
119,96,0.092525282,-0.0044939,-0.9999899,0.8701437
120,96,0.044712751,-0.6777483,-0.735294,0.8716475
121,96,0.064712751,0.3857782,-0.9225916,0.8633237
122,96,0.073071665,0.9869699,-0.160905,0.8618487
123,96,0.053071665,0.9999648,0.0083875,0.8678927
124,96,0.044467615,0.7406248,-0.6719188,0.8667145
125,96,0.084467615,0.5288038,-0.8487441,0.8614846
126,96,0.055140735,0.9190898,-0.3940482,0.853362
127,96,0.075140735,0.8716708,-0.4900919,0.8480459
128,96,0.08253116,0.7038411,-0.7103574,0.8588505
129,96,0.10253116,0.9755959,-0.2195739,0.8609195
130,96,0.082214739,0.7351366,-0.677919,0.8513793
131,96,0.082214739,0.9058556,-0.4235867,0.8426724
132,96,0.065182545,0.6716014,-0.7409127,0.8401245
133,96,0.065182545,0.9470467,-0.3210959,0.8345881
134,96,0.082235461,0.8939183,-0.4482298,0.8251053
135,96,0.062235461,0.9877152,-0.1562651,0.8254119
136,96,0.093243532,0.7682568,-0.6401418,0.8260249
137,96,0.113243532,0.8580434,-0.5135772,0.8188218
138,96,0.098202334,0.9404173,-0.3400225,0.8101341
139,96,0.078202334,0.9612702,-0.2756078,0.8082567
140,96,0.075664341,0.8243801,-0.5660366,0.807749
141,96,0.095664341,0.9804285,-0.1968755,0.8046551
142,96,0.083897363,0.9695475,-0.2449033,0.8045498
143,96,0.083897363,0.8589946,-0.5119846,0.8015421
144,96,0.058594094,0.9092011,-0.4163571,0.7977586
145,96,0.038594094,0.9692532,-0.2460655,0.795
146,96,0.11680795,0.8604572,-0.5095226,0.7995785
147,96,0.07680795,0.9972991,-0.0734477,0.8054023
148,96,0.063491664,0.8258793,-0.563847,0.7954789
149,96,0.083491664,0.9806753,-0.1956427,0.7923084
150,96,0.061323215,0.9999571,0.0092672,0.795249
151,96,0.101323215,0.9968775,-0.078964,0.797136
152,96,0.091252355,0.9784793,-0.2063453,0.7988506
153,96,0.111252355,0.9101908,-0.4141891,0.7938697
154,96,0.150538817,0.8102923,-0.5860259,0.7944732
155,96,0.070538817,0.9998524,0.017182,0.7851628
156,96,0.067767063,0.9308441,0.3654165,0.7805364
157,96,0.067767063,0.9948574,0.1012855,0.7859482
158,96,0.095932586,0.9858816,0.1674442,0.7840708
159,96,0.115932586,0.9992489,-0.0387497,0.7980268
160,96,0.063751426,0.9896287,-0.1436494,0.8101916
161,96,0.043751426,0.3331639,-0.9428689,0.7956704
162,96,0.093672297,0.0268386,-0.9996398,0.8049999
163,96,0.033672297,-0.9592256,-0.2826415,0.8116187
218,96,0,0,0,0.9323754
219,96,0,0,0,0.933228
220,96,0,0,0,0.953477
221,96,0,0,0,0.9477012
0,95,0.117760685,0.8796679,-0.4755885,0.8701245
1,95,0.117760685,0.8875126,-0.4607835,0.8689655
2,95,0.125727642,0.9768966,-0.2137124,0.8633142
3,95,0.125727642,0.9392142,-0.3433318,0.8596743
4,95,0.122996267,0.9328669,-0.3602211,0.8588505
5,95,0.122996267,0.9850078,-0.1725099,0.8550957
6,95,0.146347489,0.9557962,-0.2940299,0.8512548
7,95,0.146347489,0.9897778,-0.1426181,0.8499808
8,95,0.140641675,0.9498234,-0.3127865,0.8531992
9,95,0.180641675,0.9622786,-0.2720659,0.8535728
10,95,0.193347175,0.957873,-0.287192,0.8515517
11,95,0.153347175,0.9969037,-0.0786316,0.8489655
12,95,0.140837026,0.9850551,-0.1722394,0.8491762
13,95,0.180837026,0.9981155,-0.0613629,0.8527873
14,95,0.156888254,0.9997022,-0.0244024,0.8490325
15,95,0.156888254,0.9890202,-0.14778,0.8429789
16,95,0.172955113,0.9984811,0.0550954,0.847318
17,95,0.192955113,0.9859911,-0.1667977,0.8469253
18,95,0.178289461,0.9872028,-0.1594698,0.8449329
19,95,0.198289461,0.9990359,-0.0439005,0.8368008
20,95,0.226242523,0.99955,-0.0299961,0.8251724
21,95,0.206242523,0.9987708,0.049566,0.822251
22,95,0.177278872,0.9912191,-0.1322295,0.8207567
23,95,0.117278872,0.976753,-0.214368,0.8135249
24,95,0.13794983,0.9004178,-0.4350262,0.8138697
25,95,0.11794983,0.9294745,-0.3688864,0.8163984
26,95,0.139937129,0.9803523,-0.1972544,0.8128352
27,95,0.119937129,0.9533148,-0.3019781,0.8118678
28,95,0.143886266,0.9741555,-0.2258785,0.8143486
29,95,0.143886266,0.9118728,-0.4104729,0.813592
30,95,0.143149214,0.9685043,-0.2489969,0.8092049
31,95,0.123149214,0.9748462,-0.2228786,0.8126532
